y2_state,y2_state_name,y2_statefips,y1_statefips,y1_state,y1_state_name,n1,n2,AGI
US+FO,AL Total Migration-US and Foreign,96,01,AL,Alabama,43888,85235,2598706
US,Total Migration-US,97,01,AL,Alabama,43312,83942,2560923
FO,Total Migration-Foreign,98,01,AL,Alabama,576,1293,37783
US,AL Total Migration-Same State,97,01,AL,Alabama,57330,114686,2839499
AL,AL Non-migrants,01,01,AL,Alabama,1591032,3464654,109282679
GA,Georgia,13,01,AL,Alabama,7623,14924,382772
FL,Florida,12,01,AL,Alabama,6643,12617,413684
TN,Tennessee,47,01,AL,Alabama,3943,7282,218193
TX,Texas,48,01,AL,Alabama,3538,7189,208955
MS,Mississippi,28,01,AL,Alabama,2293,4617,112950
NC,North Carolina,37,01,AL,Alabama,1616,3169,98403
CA,California,06,01,AL,Alabama,1543,2775,93221
VA,Virginia,51,01,AL,Alabama,1332,2749,93115
LA,Louisiana,22,01,AL,Alabama,1039,1996,66515
SC,South Carolina,45,01,AL,Alabama,1001,1956,75977
CO,Colorado,08,01,AL,Alabama,936,1706,106397
OH,Ohio,39,01,AL,Alabama,826,1560,44828
NY,New York,36,01,AL,Alabama,810,1441,41141
MI,Michigan,26,01,AL,Alabama,707,1440,35815
IL,Illinois,17,01,AL,Alabama,706,1291,39183
WA,Washington,53,01,AL,Alabama,687,1275,38390
KY,Kentucky,21,01,AL,Alabama,676,1397,34059
AZ,Arizona,04,01,AL,Alabama,582,1141,38938
IN,Indiana,18,01,AL,Alabama,579,1167,27363
FR,Foreign,57,01,AL,Alabama,576,1293,37783
MO,Missouri,29,01,AL,Alabama,546,1055,34936
PA,Pennsylvania,42,01,AL,Alabama,543,1039,32100
MD,Maryland,24,01,AL,Alabama,478,883,30452
AR,Arkansas,05,01,AL,Alabama,411,811,27855
OK,Oklahoma,40,01,AL,Alabama,363,733,23533
KS,Kansas,20,01,AL,Alabama,296,681,16671
MA,Massachusetts,25,01,AL,Alabama,275,495,19501
NV,Nevada,32,01,AL,Alabama,273,525,14301
WI,Wisconsin,55,01,AL,Alabama,260,513,13460
NJ,New Jersey,34,01,AL,Alabama,250,433,13509
OR,Oregon,41,01,AL,Alabama,237,409,12541
HI,Hawaii,15,01,AL,Alabama,207,449,11831
MN,Minnesota,27,01,AL,Alabama,201,374,11546
UT,Utah,49,01,AL,Alabama,194,458,14033
NM,New Mexico,35,01,AL,Alabama,187,361,12179
AK,Alaska,02,01,AL,Alabama,170,370,9353
IA,Iowa,19,01,AL,Alabama,165,355,7172
DC,District of Columbia,11,01,AL,Alabama,133,193,9179
NE,Nebraska,31,01,AL,Alabama,125,270,8193
CT,Connecticut,09,01,AL,Alabama,125,224,7746
WV,West Virginia,54,01,AL,Alabama,125,276,8113
MT,Montana,30,01,AL,Alabama,102,228,6203
ID,Idaho,16,01,AL,Alabama,91,188,5537
ND,North Dakota,38,01,AL,Alabama,86,167,4302
ME,Maine,23,01,AL,Alabama,83,157,5096
WY,Wyoming,56,01,AL,Alabama,70,151,16811
DE,Delaware,10,01,AL,Alabama,63,128,3264
SD,South Dakota,46,01,AL,Alabama,56,106,3533
NH,New Hampshire,33,01,AL,Alabama,53,101,2950
RI,Rhode Island,44,01,AL,Alabama,37,63,2414
VT,Vermont,50,01,AL,Alabama,27,54,2712
US+FO,AK Total Migration-US and Foreign,96,02,AK,Alaska,16890,33857,1076307
US,Total Migration-US,97,02,AK,Alaska,16508,33046,1056023
FO,Total Migration-Foreign,98,02,AK,Alaska,382,811,20284
US,AK Total Migration-Same State,97,02,AK,Alaska,6164,11411,366972
AK,AK Non-migrants,02,02,AK,Alaska,259648,541084,21951886
WA,Washington,53,02,AK,Alaska,1945,3633,123054
TX,Texas,48,02,AK,Alaska,1411,3157,108791
CA,California,06,02,AK,Alaska,1355,2354,74409
AZ,Arizona,04,02,AK,Alaska,899,1718,64821
FL,Florida,12,02,AK,Alaska,851,1720,53666
OR,Oregon,41,02,AK,Alaska,825,1463,51823
CO,Colorado,08,02,AK,Alaska,694,1320,46576
NC,North Carolina,37,02,AK,Alaska,543,1159,29479
ID,Idaho,16,02,AK,Alaska,475,986,35676
NV,Nevada,32,02,AK,Alaska,461,866,31283
GA,Georgia,13,02,AK,Alaska,449,1130,25403
VA,Virginia,51,02,AK,Alaska,394,889,26627
FR,Foreign,57,02,AK,Alaska,382,811,20284
HI,Hawaii,15,02,AK,Alaska,352,720,21819
MN,Minnesota,27,02,AK,Alaska,349,636,20915
TN,Tennessee,47,02,AK,Alaska,308,699,18404
UT,Utah,49,02,AK,Alaska,296,616,19506
MT,Montana,30,02,AK,Alaska,295,569,24044
MI,Michigan,26,02,AK,Alaska,295,604,18932
NY,New York,36,02,AK,Alaska,272,483,12165
OH,Ohio,39,02,AK,Alaska,271,506,18225
WI,Wisconsin,55,02,AK,Alaska,242,439,14612
MO,Missouri,29,02,AK,Alaska,242,536,13382
SC,South Carolina,45,02,AK,Alaska,226,488,13969
PA,Pennsylvania,42,02,AK,Alaska,222,412,12912
OK,Oklahoma,40,02,AK,Alaska,220,520,13651
AL,Alabama,01,02,AK,Alaska,217,539,13715
NM,New Mexico,35,02,AK,Alaska,209,433,14512
